text,label
"""We can't allow students to be paid for their grade because next thing you know they'll expect to be paid just for waking up in the morning.""",fallacies of defective induction
"“This is how most schools evaluate their students, so it must be effective.”",fallacy of relevance
Even though people say we are going to behave; we know they won't behave well.,fallacies of defective induction
My teacher always brings up stuff about Women's Rights. She only cares about it because she is a woman. The stats she shows us are probably bias.,fallacy of relevance
You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.,fallacy of relevance
People who eat yogurt have healthy guts. If I eat yogurt I will never get sick.,fallacies of defective induction
"In the court trial deliberations, Juror Seven says, ""There are still eleven of us who think he's guilty. You're alone."" His attempt to use numbers to persuade Eight is:",fallacy of relevance
You either are for us or you are all against,fallacies of defective induction
All women are bad drivers.,fallacies of defective induction
"My friend told me to quit singing in the car since I have a ""bad voice."" She sings in the car all of the time!",fallacy of relevance
"Person A: I think pollution from humans contributes to climate change.
Person B: So, you think humans are directly responsible for extreme weather, like hurricanes, and have caused the droughts in the southwestern U.S.?",fallacy of relevance
"But professor, I got all these facts from a program I saw on TV once... I don’t remember the name of it though.",fallacy of ambiguity
"Student: You didn't teach us this; we never learned this.

Teacher: So, what you're saying is that you just didn't study it after we went over it in class right? That you don't want to put in the work?",fallacy of relevance
Look at people like Michael Vick and OJ Simpson. Professional athletes really have no sense of morality.,fallacies of defective induction
"David is so wrong about Luna's work ethic. David is just an egotistical jerk with a God complex, what does he know?",fallacy of relevance
"Every sunrise, the rooster makes a sound. So it is the rooster which makes the sun rise.",fallacies of defective induction
"President Obama’s decision to arm Syrian rebels, however meagerly, has all but doomed us to an Iraq-style debacle",fallacies of defective induction
"My new sport psychology intervention works! I chose the player with the lowest batting average based on the last game from each of the teams in our amateur baseball league. Then I gave each of them my 5-minute intervention. And almost all of them improved their batting average in the next game!"" (Note: this example may also involve the statistical phenomenon of regression to the mean.",fallacies of defective induction
"Earthquakes are caused when the plates of the Earth's crust move. Earthquakes happen along ""fault lines"" in the earth’s crust. When the plates in the Earth suddenly shift, the Earth will begin to shift, shake or tremble.
What is the central idea?",fallacies of defective induction
You oversleep and then fail a test; so you assume that oversleeping causes you to fail tests,fallacies of defective induction
