type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
1330,-0.057423007,-0.032079507,-0.1562569,0.024754753,0.010019702,-0.059203714,-0.13629405,0.020252626,-0.031906705,0.08558413,-0.061886337,0.14576556,-0.029212613,0.032128748,0.0054686386,-0.015039558,-0.04142188,-0.043042023,0.08209586,0.0008389131,0.09822702,0.011620257,-0.014285973,-0.015117325,-0.026465876,-0.013173382,0.04649607,-0.048021514,0.00045992556,0.031057099,0.05833286,0.12226677,0.059084002,0.013702903,0.08443546,0.0509173,-0.0523523,0.066780865,-0.02087415,-0.06858087,-0.07292492,-0.045816403,0.030011004,-0.12827438,0.046058275,0.03603726,0.060739227,0.052947123,-0.008586735,0.07774132,0.088082656,0.02088085,-0.06571001,-0.025610147,-0.031171648,-0.027034035,0.014208206,-0.018912775,0.07736987,-0.03589115,-0.07337696,0.040002607,0.0067693996,-0.0013058346,-0.020464279,-0.008334509,-0.06306855,0.03640585,0.0339074,-0.035499714,-0.03743157,-0.04249,-0.041911617,-0.037210457,0.027823487,0.041837096,-0.07446059,0.06489712,0.056155052,0.046698935,0.078171924,0.02445087,-0.035040837,0.0061655687,-0.121869676,-0.047864042,0.16115548,0.012349543,0.07557176,-0.028669067,0.08696264,0.09188709,-0.07581926,0.021792658,-0.03211858,-0.04433901,-0.02747983,0.0030131473,0.016723122,0.031492997,0.0026088536,0.09456271,-0.05742416,-0.07110555,-0.09344092,-0.1063955,0.032711226,-0.050440483,0.011038008,0.062471345,0.04841478,0.010120181,0.005131162,0.042645458,0.04793718,-0.02390129,-0.004370233,-0.02014649,-0.04837871,0.114296526,0.036046304,0.08902556,-0.023290968,-0.013140985,0.06136978,0.060642555,-0.0022123568,-0.008142597
1331,-0.0640409,-0.040907167,-0.18034688,0.038368985,0.01397474,-0.07317467,-0.15610607,0.02668238,-0.026902882,0.09951747,-0.0844056,0.17357558,-0.044418007,0.038039975,0.0091795605,-0.006915113,-0.039352417,-0.05348133,0.0955052,-0.00080709363,0.11089911,0.019308915,-0.023463393,-0.015139687,-0.038760144,-0.017026572,0.04282216,-0.06579056,-0.00024102486,0.027755333,0.07330526,0.13548903,0.077267766,0.016907949,0.08810685,0.051286444,-0.062242,0.083901264,-0.01103836,-0.08253712,-0.095970705,-0.053322643,0.046030685,-0.14893372,0.060906764,0.03832642,0.062932506,0.06409018,-0.01674064,0.08762301,0.10016451,0.027897848,-0.08318929,-0.028136127,-0.034555435,-0.031484146,0.012716527,-0.025723664,0.084858656,-0.05010226,-0.0827347,0.048462227,0.0017258581,0.000506915,-0.019744115,-0.018136514,-0.07362723,0.037004527,0.036713082,-0.050335225,-0.03562815,-0.06292532,-0.040121276,-0.048741266,0.039047908,0.050122276,-0.09436819,0.064870045,0.069968075,0.057832938,0.10657142,0.02852958,-0.033970244,0.0030875672,-0.14284174,-0.05917297,0.18857431,0.016215347,0.08462299,-0.046004236,0.10671473,0.10659911,-0.0851752,0.026153577,-0.03423712,-0.045119107,-0.037989702,0.0020568916,0.03163255,0.045678053,0.0019766286,0.11814688,-0.06534605,-0.09413518,-0.10834947,-0.114044674,0.04763118,-0.052623294,0.01224994,0.07497314,0.065856494,0.016920565,0.02345466,0.04925194,0.04935402,-0.016759103,-0.018261671,-0.012882071,-0.06169241,0.13539708,0.05283592,0.11032786,-0.03700478,-0.0050670775,0.081800856,0.062336385,-0.0030544323,-0.011807787
1332,-0.08337529,-0.040163167,-0.18178448,0.037709236,0.017890783,-0.07017059,-0.16146562,0.032001935,-0.0375054,0.11371096,-0.08713841,0.1876335,-0.048740096,0.026309323,0.01008736,-0.015213968,-0.049694475,-0.064783074,0.10439256,-0.008966608,0.11229114,0.02477596,-0.0317923,-0.017230991,-0.03261589,-0.015125669,0.05693307,-0.0650511,0.0019373648,0.03983385,0.069389425,0.15870483,0.0861947,0.027176572,0.09346016,0.06716003,-0.07411041,0.09653107,-0.01995019,-0.097942464,-0.09670843,-0.051296797,0.05304341,-0.1700069,0.06353884,0.03781242,0.072547495,0.061216634,-0.019745803,0.09845146,0.11008554,0.014794531,-0.10085719,-0.033502575,-0.045040883,-0.028088734,0.008184673,-0.023769837,0.08783975,-0.043604493,-0.079805,0.044209618,-0.0046028006,-0.0067390623,-0.02023246,-0.016955,-0.06495405,0.03718851,0.043959077,-0.053024337,-0.031969108,-0.058135323,-0.048243098,-0.05257129,0.037420716,0.058502346,-0.100673646,0.073505394,0.079644285,0.07248987,0.11526411,0.021724684,-0.033600952,0.012284784,-0.13790382,-0.075014256,0.21322025,0.022673698,0.08501988,-0.043599453,0.11464445,0.1138554,-0.10272445,0.022478262,-0.038494375,-0.05129933,-0.0427025,0.008555371,0.027355002,0.0472903,-0.005075946,0.12195805,-0.074482255,-0.09605653,-0.10806661,-0.12549354,0.045785517,-0.06425253,-0.0026344957,0.07526534,0.063270606,0.006014795,0.014485379,0.055523384,0.05625606,-0.016479116,-0.0072892806,-0.011063892,-0.071253516,0.15810743,0.044792835,0.11547259,-0.037792478,-0.018558782,0.09409224,0.06728885,-0.0085815685,-0.02030043
1333,-0.07104669,-0.034259684,-0.16501611,0.033609744,0.017276304,-0.06683947,-0.14257972,0.02781298,-0.03336756,0.08786357,-0.07889856,0.1656307,-0.043001235,0.03264353,0.0012586308,-0.012161853,-0.035468467,-0.051420018,0.084405266,-0.0009855555,0.1061651,0.026884148,-0.015205484,-0.0228756,-0.029441038,-0.015066315,0.04597391,-0.062794276,0.0018443408,0.031947903,0.068295844,0.12990886,0.066289455,0.028676165,0.09476609,0.05752245,-0.066632114,0.08270427,-0.021142544,-0.079155385,-0.08765404,-0.05061398,0.038534112,-0.13839991,0.06764941,0.035547372,0.064663135,0.05368541,-0.012564523,0.08559273,0.092974156,0.015045071,-0.09018689,-0.037516687,-0.029737473,-0.01980306,0.004312144,-0.024977453,0.08651586,-0.048867658,-0.08433794,0.04028604,-0.008229381,-0.007878008,-0.008034549,-0.020733967,-0.06980287,0.038133297,0.0322105,-0.051418032,-0.040739827,-0.045812793,-0.046111267,-0.040214363,0.033796646,0.049471598,-0.07750163,0.059244942,0.06905868,0.06258768,0.08902781,0.016408915,-0.023433955,0.0033986715,-0.12959157,-0.067839645,0.185218,0.01983412,0.07087353,-0.035480525,0.09465765,0.08862674,-0.08608433,0.014613097,-0.035395995,-0.04919069,-0.033960093,0.0022121156,0.031496704,0.034826305,-0.00058269553,0.1091482,-0.0673276,-0.08294285,-0.09043577,-0.11214794,0.040734798,-0.055583958,0.0026954454,0.073387094,0.05616304,0.0038803401,0.01326222,0.043872062,0.04768396,-0.026236443,-0.018369682,-0.020302001,-0.06461364,0.14196017,0.050134394,0.09972865,-0.030599775,-0.017562749,0.080526195,0.07039947,-0.0013456459,-0.008994362
1334,-0.07810461,-0.043595213,-0.1926686,0.04603286,0.018048057,-0.06670553,-0.16832376,0.021579225,-0.037314497,0.10308404,-0.077723324,0.1815409,-0.048631717,0.029369574,0.001075258,-0.020481732,-0.04484524,-0.04710101,0.08520525,-0.0059152357,0.112851106,0.025050974,-0.027874416,-0.017611464,-0.03269319,-0.028596925,0.042465854,-0.07054057,0.0067764604,0.029682754,0.07753096,0.15149155,0.07440194,0.018819716,0.09597971,0.06040297,-0.07167987,0.077048965,-0.020441134,-0.08779283,-0.09774485,-0.05937718,0.04686868,-0.16472326,0.06703319,0.03469249,0.07014275,0.05802106,-0.0106506925,0.087039046,0.101815596,0.022662535,-0.09427874,-0.043725394,-0.038960833,-0.01885339,0.0116108265,-0.02720827,0.085147895,-0.042487975,-0.08324602,0.05166887,0.0025174648,-0.01151429,-0.01429961,-0.018506711,-0.06488501,0.038918167,0.038587436,-0.052705128,-0.046015143,-0.05841791,-0.054374535,-0.05424746,0.029998627,0.059088174,-0.09586969,0.06470032,0.07388665,0.06785299,0.110588446,0.03095403,-0.04269847,0.005197551,-0.13239141,-0.06413273,0.2006309,0.018547397,0.090052195,-0.03931764,0.10625762,0.108759515,-0.09753473,0.016040653,-0.038274042,-0.038701214,-0.03984901,-0.0011510414,0.03282449,0.043619838,-0.0063495995,0.116968125,-0.07281475,-0.08772811,-0.10992632,-0.124631494,0.03935834,-0.051116765,0.011826039,0.08122811,0.06305555,0.006961736,0.014302785,0.04400448,0.059206035,-0.026666159,-0.020995889,-0.018092448,-0.06236907,0.15470384,0.05791337,0.11142714,-0.040221598,-0.0051749805,0.07738947,0.07062642,-0.012265707,-0.013399474
1335,-0.07507951,-0.03737251,-0.17302379,0.03540252,0.013398484,-0.060664263,-0.14565815,0.021895152,-0.035517126,0.09652001,-0.08217474,0.16310146,-0.049049046,0.024354646,-0.00023869328,-0.019881593,-0.042186227,-0.055012114,0.09009925,0.0026178702,0.11307316,0.023313774,-0.026328756,-0.011690494,-0.031087527,-0.026022006,0.045762807,-0.05278601,0.012236734,0.027905399,0.06260846,0.14106223,0.07241408,0.01827815,0.090344734,0.057251237,-0.06343947,0.08369585,-0.014789469,-0.090480305,-0.087449454,-0.05820481,0.03298684,-0.15835053,0.056336056,0.03798416,0.06923535,0.052682932,-0.014088407,0.09557125,0.09596795,0.027569322,-0.0817786,-0.04208385,-0.034817,-0.02002568,0.019511508,-0.026635382,0.08160793,-0.056423657,-0.075018615,0.03972561,-0.010698375,-0.00088306813,-0.00978393,-0.01035005,-0.060597584,0.032601073,0.033639994,-0.03783053,-0.03351044,-0.04525091,-0.043802317,-0.04307787,0.0322255,0.047835387,-0.09299822,0.06904383,0.061782837,0.060158297,0.10163179,0.033813134,-0.041401062,0.00033327396,-0.13056733,-0.053937994,0.18305911,0.020537827,0.086780235,-0.03952694,0.09948063,0.10144503,-0.083965555,0.028715126,-0.031805005,-0.036519893,-0.043943845,0.009786545,0.02590385,0.03680131,-0.0040962514,0.1133413,-0.0699376,-0.09300457,-0.100168064,-0.118750356,0.03750441,-0.06145992,0.006595158,0.07511428,0.05605076,0.015569243,0.016974237,0.051992286,0.04526281,-0.02037739,-0.011921351,-0.020723894,-0.055978622,0.14063264,0.043742727,0.09751823,-0.03138519,-0.015210566,0.073990725,0.07395751,-0.00057554664,-0.006370271
1336,-0.04805436,-0.028314102,-0.12272092,0.022707952,0.0049473224,-0.04251074,-0.1169462,0.01633502,-0.017303815,0.06308708,-0.05912199,0.1260191,-0.03069706,0.01806815,0.009803901,-0.006410143,-0.036224257,-0.040531933,0.0650891,-0.0057019955,0.07622325,0.015884355,-0.02190574,-0.020606035,-0.02533317,-0.0077122524,0.039834123,-0.038671166,-0.003696134,0.020825647,0.053449728,0.10895016,0.058142062,0.019782603,0.068610914,0.04466378,-0.053079393,0.05732204,-0.008916365,-0.056069963,-0.06845225,-0.039909158,0.035877816,-0.11067587,0.047493797,0.026334692,0.041510966,0.047355175,-0.014158544,0.069351494,0.07560467,0.010200634,-0.06564889,-0.02232835,-0.024777332,-0.02153468,0.01642702,-0.024630694,0.05725913,-0.03964641,-0.054326475,0.030952578,-0.0035334423,-0.011249335,-0.0058299797,-0.007362862,-0.05519552,0.024294075,0.030037137,-0.027817138,-0.0264488,-0.040715393,-0.039872903,-0.032651693,0.020464664,0.045465197,-0.06671463,0.050246757,0.05860866,0.04782133,0.076937094,0.02586474,-0.019235298,0.0025262367,-0.09708999,-0.051498454,0.13549899,0.009653791,0.05280348,-0.026984418,0.085832395,0.06852621,-0.063485004,0.019123837,-0.026981557,-0.031459615,-0.023843229,0.0019948697,0.023772571,0.033209465,0.0046777613,0.08123721,-0.053296536,-0.058535058,-0.07963075,-0.08395387,0.030896138,-0.043350797,0.008337825,0.057098713,0.05028298,0.0109035745,0.010106597,0.040204465,0.041259535,-0.019002568,-0.015115544,-0.008387269,-0.04721336,0.09878158,0.03972783,0.07216415,-0.019636195,-0.0059956186,0.06630973,0.05696831,-0.005196921,-0.0053306436
1337,-0.06841656,-0.035689566,-0.18353213,0.04195654,0.008961416,-0.07208631,-0.14554587,0.025238546,-0.032685053,0.091069035,-0.07918721,0.16848414,-0.04948231,0.03874181,-0.0038702786,-0.009779334,-0.045175657,-0.057924457,0.08555611,0.0011153825,0.101941645,0.018338703,-0.02633362,-0.01239184,-0.040673725,-0.013586641,0.043440763,-0.059611555,0.0026180404,0.033518538,0.06543762,0.14420284,0.07104828,0.027785897,0.091129586,0.05460956,-0.07250777,0.08399487,-0.020888122,-0.084642164,-0.08431961,-0.05582499,0.045870587,-0.15050612,0.060291387,0.032261923,0.057211846,0.059220284,-0.013213705,0.08522769,0.10571737,0.021604221,-0.081643775,-0.039402984,-0.035514593,-0.027994812,0.008823045,-0.023442192,0.08102801,-0.054668993,-0.08165749,0.04513301,0.0054223877,-0.013049501,-0.016552016,-0.013117541,-0.06719585,0.043789305,0.04439294,-0.05292881,-0.031628624,-0.056837283,-0.041729584,-0.0424651,0.030293131,0.057760637,-0.086776815,0.07422137,0.076568,0.07137839,0.10376819,0.020661302,-0.03911509,0.005809963,-0.13777803,-0.05950257,0.18849388,0.024241868,0.08006853,-0.03546787,0.10700791,0.10705809,-0.0943154,0.025281463,-0.028246459,-0.051598582,-0.032054137,0.008834054,0.0253308,0.032783493,-0.0031787546,0.112762734,-0.060479786,-0.07964402,-0.1036978,-0.1148527,0.04423917,-0.057779584,0.009298683,0.072197296,0.06381218,0.010857619,0.007819607,0.044833675,0.05587346,-0.010499876,-0.00822787,-0.019003272,-0.053684894,0.14934102,0.055173356,0.09462019,-0.028377155,-0.0141154025,0.075057685,0.064538725,-0.011396431,-0.008991157
1338,-0.059245005,-0.029725254,-0.17253384,0.042405866,0.013928533,-0.05820261,-0.14506543,0.026569199,-0.029407231,0.09944335,-0.070814386,0.15802462,-0.045645863,0.033249337,0.009513233,-0.010033254,-0.03535573,-0.043564957,0.09088709,-0.00820369,0.10519821,0.025724467,-0.023971526,-0.01023273,-0.028493078,-0.022910098,0.04764452,-0.06294589,-0.00043515066,0.03370414,0.062709466,0.13489994,0.06909584,0.017320866,0.07967874,0.05204524,-0.064392366,0.06891589,-0.018521233,-0.08327895,-0.0874919,-0.055572454,0.036427278,-0.1472532,0.057855275,0.030949343,0.055707343,0.051621847,-0.0116025675,0.08718523,0.09400144,0.012985444,-0.074293666,-0.033134777,-0.03476092,-0.016973518,0.018679576,-0.03216758,0.074483246,-0.04577998,-0.07584367,0.043847043,-0.0025674014,-0.00343349,-0.010341696,-0.017628629,-0.058092717,0.041241772,0.0340833,-0.035549503,-0.042979736,-0.055918816,-0.04497862,-0.043826643,0.032960862,0.04673093,-0.07801304,0.061743982,0.071719736,0.06514151,0.09766721,0.016702121,-0.037764803,0.001708977,-0.12769337,-0.061503258,0.18350378,0.025151275,0.084503174,-0.04311792,0.10103331,0.09054059,-0.07671769,0.013618411,-0.03872476,-0.05001664,-0.03751373,-0.007152648,0.03033578,0.044513322,-0.006756512,0.111052245,-0.059185486,-0.0828623,-0.09805314,-0.10954965,0.03252396,-0.046152905,0.0055115614,0.070781715,0.055059507,0.014709908,0.013042272,0.043521874,0.04342961,-0.022684798,-0.0068638665,-0.0093927635,-0.06005415,0.14144373,0.041312095,0.10059848,-0.03263194,-0.008582258,0.06974445,0.06033846,-0.008049796,-0.019628951
1339,-0.07088106,-0.027458949,-0.16787432,0.026463984,0.010803879,-0.052676175,-0.13881475,0.028816082,-0.029447705,0.089524955,-0.07733866,0.14991152,-0.03494421,0.030196859,0.0049665356,-0.018962432,-0.033159472,-0.05044316,0.08962926,-0.00022309538,0.09821403,0.012227853,-0.019885682,-0.01340893,-0.028283635,-0.019755403,0.04414403,-0.05466306,0.0063896826,0.039066784,0.063823394,0.1279779,0.06451448,0.013140709,0.081948705,0.045659576,-0.06650604,0.06820613,-0.01860313,-0.077851966,-0.08015866,-0.043111045,0.033475827,-0.13993932,0.056072555,0.02874173,0.06498124,0.051309574,-0.009326202,0.08087848,0.090079635,0.027658824,-0.08238086,-0.03391109,-0.026241729,-0.019523319,0.005112951,-0.031107467,0.07913236,-0.047016148,-0.0716574,0.043929107,-0.0020730144,-8.344729e-05,-0.015117602,-0.01608949,-0.061465703,0.028826129,0.042318285,-0.04412564,-0.036003143,-0.043904882,-0.03618096,-0.046901662,0.03497852,0.05367638,-0.08392424,0.0694192,0.063280255,0.058069814,0.09434891,0.026237343,-0.02487672,0.011246192,-0.11625701,-0.051154364,0.18195209,0.02034709,0.07872751,-0.027644351,0.09531152,0.088922195,-0.084524654,0.026249005,-0.03081071,-0.034067366,-0.037006263,0.008169226,0.019919755,0.04152347,-0.0077002454,0.11296551,-0.058871336,-0.07466921,-0.09145566,-0.11348281,0.031966515,-0.047252342,0.011761747,0.06902008,0.047491062,0.005412851,0.022561988,0.041844957,0.041889172,-0.0145216305,-0.017451825,-0.009132725,-0.063861184,0.12692139,0.045155052,0.08648225,-0.030726321,-0.007156861,0.06766721,0.055746354,-0.0020638192,-0.014443743
134,-0.08599224,-0.04743702,-0.18299349,0.0420514,0.020816488,-0.07075481,-0.16579519,0.03380938,-0.03328578,0.10982202,-0.08909089,0.18615758,-0.051445674,0.035596408,-0.004740342,-0.012698234,-0.04188753,-0.062478505,0.092289306,0.00035417321,0.11644884,0.023986615,-0.019270614,-0.01443413,-0.036005117,-0.02447,0.049700305,-0.06715256,0.003975926,0.042468645,0.08357628,0.15248741,0.08660582,0.017416278,0.099283606,0.06501117,-0.07021133,0.085713625,-0.024519451,-0.094059706,-0.1035851,-0.05335432,0.05456198,-0.16246633,0.06625889,0.04904649,0.07856055,0.058398858,-0.020648682,0.10873102,0.11539899,0.018931007,-0.088202156,-0.046582166,-0.045109816,-0.035008837,0.020727286,-0.0278426,0.08870745,-0.05421687,-0.083638065,0.049621176,0.001910627,-0.009409165,-0.010950875,-0.009016986,-0.07306611,0.035229634,0.04912822,-0.05595001,-0.040759023,-0.06589089,-0.04266389,-0.040454555,0.03645952,0.06753385,-0.09795327,0.076231815,0.0766742,0.06154788,0.114809215,0.026797894,-0.044955883,0.0071207327,-0.13823588,-0.06225924,0.21058778,0.022656579,0.088375725,-0.036918484,0.11083338,0.10832485,-0.09313371,0.025613066,-0.038714025,-0.043051273,-0.044897117,0.007327998,0.02807773,0.03725705,-0.004918625,0.1277342,-0.07659345,-0.10342131,-0.10372597,-0.12075974,0.04357794,-0.0696181,-0.0009970417,0.07424465,0.06421293,0.00812512,0.014569319,0.054122344,0.060662374,-0.018379305,-0.0094966525,-0.026641963,-0.06547592,0.15899025,0.04681415,0.11579739,-0.03998993,-0.016137093,0.08708567,0.079274885,0.0005408004,-0.013985379
1340,-0.065261975,-0.04410021,-0.18241553,0.037635718,0.0143676335,-0.068367295,-0.14733802,0.023213461,-0.029547675,0.09718786,-0.08061621,0.1718771,-0.046753038,0.030570742,0.010130198,-0.01260554,-0.045099556,-0.05945838,0.08572982,-0.009160805,0.103559986,0.028413942,-0.018859306,-0.014044236,-0.027866147,-0.024546565,0.051141508,-0.062270727,-0.0031665517,0.042467162,0.06534695,0.13480966,0.07839375,0.022934431,0.09802546,0.054127045,-0.06605679,0.08711588,-0.019821733,-0.08299576,-0.08538681,-0.058609396,0.036252085,-0.15330833,0.06062519,0.04094875,0.06852642,0.06056224,-0.0070177717,0.0981053,0.10898945,0.015319219,-0.08225329,-0.040119883,-0.031778987,-0.026222246,0.011028127,-0.03161556,0.08790736,-0.049733024,-0.080167904,0.04036956,0.004034916,-0.014910127,-0.018132767,-0.011262119,-0.07358908,0.029375082,0.03780235,-0.05397425,-0.03091124,-0.051882796,-0.045213625,-0.047873206,0.026653023,0.060029194,-0.084488206,0.06876751,0.07003198,0.056788273,0.10338984,0.032782827,-0.037295394,0.0026843369,-0.13796009,-0.059450295,0.1869548,0.01464599,0.08434201,-0.032657158,0.10281093,0.1042764,-0.08743871,0.013806263,-0.028685745,-0.044644736,-0.036689524,0.006059602,0.019488009,0.047222972,-0.007531318,0.111672066,-0.07262959,-0.09167603,-0.10745898,-0.119344294,0.039217155,-0.0514517,0.011216688,0.08134583,0.06433405,0.013284804,0.007428147,0.043288205,0.046679884,-0.019388022,-0.005454295,-0.012917033,-0.06094762,0.14105867,0.050208725,0.103411704,-0.041108854,-0.0069230897,0.07833291,0.06472823,-0.013992662,-0.012598813
1341,-0.08928449,-0.049297944,-0.22778924,0.053432643,0.027935294,-0.092205286,-0.19417396,0.028712042,-0.034320176,0.12412049,-0.09578891,0.22990999,-0.054188754,0.042229775,0.003176367,-0.013658473,-0.053081192,-0.0653639,0.12604257,-0.006423424,0.15177664,0.027633496,-0.0341812,-0.028160613,-0.042964082,-0.025549935,0.057802115,-0.080507025,0.0018524732,0.04913226,0.09417613,0.18832925,0.098770544,0.023680108,0.124168575,0.083739966,-0.08673543,0.10225651,-0.015991475,-0.11685473,-0.12306233,-0.067794435,0.053683497,-0.18972583,0.083879255,0.04287913,0.07998363,0.08165968,-0.017218573,0.12320873,0.1347509,0.028150737,-0.105723426,-0.05090653,-0.04267492,-0.024069106,0.011540155,-0.04524658,0.12188857,-0.07049037,-0.10772997,0.05383672,0.0002314652,-0.017136913,-0.022724511,-0.015789872,-0.09137518,0.04170277,0.051921267,-0.051999226,-0.0506175,-0.07054169,-0.06754225,-0.055119995,0.041239597,0.06638009,-0.121641085,0.08766865,0.09137567,0.07899573,0.13636246,0.03883478,-0.045347936,0.009769722,-0.18321387,-0.08242051,0.25024283,0.02394251,0.112055756,-0.049247008,0.14454164,0.12672956,-0.11043927,0.02533421,-0.05308023,-0.06381891,-0.054819573,0.00045693,0.040250648,0.04337296,0.0030343332,0.15526982,-0.08115164,-0.11230242,-0.13846432,-0.15454064,0.05507595,-0.07522428,0.017928097,0.09188403,0.07075815,0.015016519,0.025694517,0.05559904,0.060647376,-0.024691075,-0.010361544,-0.029965656,-0.074008696,0.18424635,0.06039545,0.14010477,-0.03891377,-0.0084828725,0.103071906,0.08382904,0.00027097084,-0.021160433
1342,-0.06550856,-0.036356267,-0.17657344,0.0345116,0.01534904,-0.06175802,-0.16228743,0.02745797,-0.026814612,0.096859746,-0.08040688,0.1811996,-0.036569256,0.026929246,0.00011564182,-0.018549247,-0.039185233,-0.06161072,0.093337566,-0.008168734,0.103999265,0.022873007,-0.018093584,-0.022773115,-0.03820093,-0.024370417,0.038812395,-0.05916825,0.006810989,0.032194734,0.077525154,0.14258836,0.07220724,0.024482498,0.09002577,0.053079937,-0.06809816,0.08095077,-0.022821445,-0.09145734,-0.09443528,-0.055465966,0.048942707,-0.16003007,0.06804389,0.034164038,0.07088795,0.05746659,-0.01017967,0.09177262,0.09312122,0.026796255,-0.09091629,-0.03571218,-0.041003294,-0.028011287,0.013407018,-0.03663387,0.08229075,-0.049467757,-0.081309505,0.040674545,0.004776893,-0.007549626,-0.013067063,-0.013911884,-0.06265161,0.034101605,0.03446326,-0.0454992,-0.03329962,-0.061247494,-0.038861226,-0.04186481,0.040048406,0.055885166,-0.08622211,0.067849986,0.07352036,0.065635376,0.09512721,0.030580334,-0.027425067,6.4642445e-05,-0.13743699,-0.057541434,0.1930286,0.023013402,0.07745416,-0.031013444,0.10940544,0.09858704,-0.09032445,0.026848525,-0.030772798,-0.049920894,-0.043457855,0.0081495885,0.02423961,0.04743968,0.004500528,0.119788274,-0.062418308,-0.08724005,-0.09776713,-0.12539482,0.03759236,-0.05932032,0.012709374,0.0835175,0.060203318,0.014865332,0.012407116,0.047317043,0.05495571,-0.021688221,-0.01471471,-0.014691036,-0.06926928,0.14860536,0.05514689,0.10876725,-0.029948713,-0.011670947,0.08035551,0.062483408,0.001231393,-0.0076352484
