text,label
That restaurant is popular because everyone in town goes there.,circular reasoning
"All babysitters have pimples. All babysitter club members are babysitters. Therefore, some babysitter club members have pimples.Example #2: All forest creatures live in the woods. All leprechauns are forest creatures. Therefore, some leprechauns live in the woods.",fallacy of logic
"If we allow students to have cell phones, it will lead to chaos in the classroom.  If we have chaos in the classroom, the students will fail to learn.  If they fail to learn, their lives will be ruined forever!",faulty generalization
"A major wrong has been committed by the local government and several people go to protest it, waving signs and blocking traffic. Both sides are just as bad.",faulty generalization
"In her paper, Aida states ""Filthy, polluting hummers should be banned.""",circular reasoning
Child: This fish tastes funny. I don’t want to eat this. Parent: There are children starving in Africa. Eat your dinner.,fallacy of relevance
"The spider that bit was poison, therefore all spiders are poison.",faulty generalization
"The car was built with cheap parts, so it only goes to show that the car will fall apart.",ad hominem
attaching an argument to a person of false or appeared authority in order to give credence to their argument,fallacy of credibility
"The school is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously, we shouldn’t risk anyone’s safety, so we must tear the building down.”",false dilemma
"John: Can you please help me push my car to the side of the road until the tow truck comes? Paul: Why push it to the side of the road?  Why not just leave it? John: It is slowing down traffic unnecessarily where it is. Paul: Many things slow down traffic—do you feel you need to do something about all them? John: No, but this was my fault. Paul: Was it really? Were you the direct cause of your car breaking down? John: Are you going to help me move this damn car or not?!",fallacy of relevance
Labor unions in America are just as bad as Russia under Stalin!,fallacy of relevance
"Unfair judgement of people based on looks, belief, or ethnic background.",faulty generalization
"If there is objective morality, then good moral behavior will be rewarded after death.  I want to be rewarded; therefore, morality must be objective.",appeal to emotion
"My sister loves shopping, so all girls must love to shop too.",faulty generalization
"""I should receive an 'A' in this class. I had a tough week!"" Hadi begged",appeal to emotion
"“I know that what I experience is real because I can see, hear, smell, touch and taste everything.”",circular reasoning
"If you don't pass this quiz, you will get a low grade. This will affect your score in the gradebook, you will fail Eng II. You will not graduate Highschool. You will not get a good job.",faulty generalization
The thing about the new math teacher (who is an excellent teacher) is that he/she really stands out because he/she has good teaching skills.,circular reasoning
"if everyone believes something or does something, it must be valid, accurate, or effective.",ad populum
Students who want cell phones in school have no idea what they're talking about.,ad hominem
